test_id,engine_score,vader_score,textblob_score,bert_score,content_length
Pandas_Prompt_B_Radical,6.0,8.878,5.5,1.0,255
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,13
Pandas_Prompt_B_Radical,6.0,5.5,5.5,1.0,111
Pandas_Prompt_B_Radical,6.0,8.06,6.412,3.25,190
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,15
Pandas_Prompt_B_Radical,6.0,7.645,7.3,5.5,415
Pandas_Prompt_B_Radical,6.0,7.309,5.5,1.0,111
Pandas_Prompt_B_Radical,6.0,5.954,6.062,5.5,189
Pandas_Prompt_B_Radical,6.0,2.436,4.718,5.5,455
Pandas_Prompt_B_Radical,6.0,3.202,5.5,3.25,200
Pandas_Prompt_B_Radical,6.0,5.5,7.75,1.0,91
Pandas_Prompt_B_Radical,6.0,7.03,5.05,5.5,238
Pandas_Prompt_B_Radical,6.0,5.5,6.786,5.5,30
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,7.125,5.5,7.75,82
Pandas_Prompt_B_Radical,6.0,8.564,7.75,3.25,192
Pandas_Prompt_B_Radical,6.0,3.752,7.75,1.0,339
Pandas_Prompt_B_Radical,6.0,3.774,6.468,5.5,392
Pandas_Prompt_B_Radical,6.0,4.142,5.125,5.5,189
Pandas_Prompt_B_Radical,6.0,5.616,6.062,5.5,128
Pandas_Prompt_B_Radical,6.0,9.002,7.75,7.75,233
Pandas_Prompt_B_Radical,6.0,6.472,5.13,3.25,518
Pandas_Prompt_B_Radical,6.0,7.798,5.235,1.0,623
Pandas_Prompt_B_Radical,6.0,9.768,5.77,3.25,878
Pandas_Prompt_B_Radical,6.0,8.316,7.244,3.25,299
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,5.847,5.5,5.5,275
Pandas_Prompt_B_Radical,6.0,1.304,6.962,3.25,438
Pandas_Prompt_B_Radical,6.0,3.435,5.5,1.0,51
Pandas_Prompt_B_Radical,6.0,3.97,5.5,10.0,113
Pandas_Prompt_B_Radical,6.0,9.819,6.4,3.25,797
Pandas_Prompt_B_Radical,6.0,4.26,5.5,5.5,76
Pandas_Prompt_B_Radical,6.0,9.704,6.82,7.75,469
Pandas_Prompt_B_Radical,6.0,8.651,5.639,5.5,625
Pandas_Prompt_B_Radical,6.0,8.469,5.369,3.25,412
Pandas_Prompt_B_Radical,6.0,1.401,5.031,3.25,1047
Pandas_Prompt_B_Radical,6.0,2.33,5.163,5.5,232
Pandas_Prompt_B_Radical,6.0,5.5,5.5,7.75,66
Pandas_Prompt_B_Radical,6.0,7.309,6.325,7.75,138
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,5.5,5.5,5.5,63
Pandas_Prompt_B_Radical,6.0,4.811,4.575,1.0,143
Pandas_Prompt_B_Radical,6.0,6.729,7.075,7.75,254
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,5.5,5.5,7.75,66
Pandas_Prompt_B_Radical,6.0,7.717,6.625,10.0,16
Pandas_Prompt_B_Radical,6.0,9.133,6.925,5.5,312
Pandas_Prompt_B_Radical,6.0,1.787,5.125,1.0,184
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,8.693,4.375,3.25,179
Pandas_Prompt_B_Radical,6.0,9.248,6.38,3.25,499
Pandas_Prompt_B_Radical,6.0,9.515,6.571,5.5,569
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,9.179,4.825,5.5,260
Pandas_Prompt_B_Radical,6.0,5.5,5.5,5.5,71
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,9.799,6.592,5.5,664
Pandas_Prompt_B_Radical,6.0,9.976,6.233,1.0,2030
Pandas_Prompt_B_Radical,6.0,6.073,5.711,5.5,2411
Pandas_Prompt_B_Radical,6.0,7.639,6.25,7.75,361
Pandas_Prompt_B_Radical,6.0,7.143,7.713,7.75,172
Pandas_Prompt_B_Radical,6.0,9.334,5.862,5.5,1407
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,6.465,6.85,5.5,246
Pandas_Prompt_B_Radical,6.0,8.275,5.87,1.0,809
Pandas_Prompt_B_Radical,6.0,1.638,4.417,5.5,1035
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,8.008,5.5,5.5,244
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,8.294,6.85,5.5,285
Pandas_Prompt_B_Radical,6.0,8.497,4.326,3.25,432
Pandas_Prompt_B_Radical,6.0,7.565,5.631,3.25,194
Pandas_Prompt_B_Radical,6.0,5.5,5.5,1.0,23
Pandas_Prompt_B_Radical,6.0,7.723,7.188,10.0,27
Pandas_Prompt_B_Radical,6.0,5.5,6.25,1.0,31
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,27
Pandas_Prompt_B_Radical,6.0,6.355,5.5,5.5,250
Pandas_Prompt_B_Radical,6.0,6.924,5.5,7.75,77
Pandas_Prompt_B_Radical,6.0,5.5,5.5,10.0,4
Pandas_Prompt_B_Radical,6.0,7.218,7.75,5.5,98
Pandas_Prompt_B_Radical,6.0,7.864,5.35,7.75,267
Pandas_Prompt_B_Radical,6.0,2.477,5.163,7.75,256
Pandas_Prompt_B_Radical,6.0,8.771,6.49,1.0,337
Pandas_Prompt_B_Radical,6.0,5.5,5.275,5.5,114
Pandas_Prompt_B_Radical,6.0,7.125,4.6,5.5,273
Pandas_Prompt_B_Radical,6.0,3.435,5.5,1.0,109
Pandas_Prompt_B_Radical,6.0,5.433,6.264,1.0,2139
Pandas_Prompt_B_Radical,6.0,5.5,5.5,7.75,147
Pandas_Prompt_B_Radical,6.0,7.482,5.95,10.0,102
Pandas_Prompt_B_Radical,6.0,1.135,5.77,3.25,794
Pandas_Prompt_B_Radical,6.0,2.014,5.281,3.25,521
Pandas_Prompt_B_Radical,6.0,8.988,5.756,3.25,775
Pandas_Prompt_B_Radical,6.0,5.5,5.5,10.0,4
Pandas_Prompt_B_Radical,6.0,6.729,5.5,7.75,72
Pandas_Prompt_B_Radical,6.0,2.341,5.957,3.25,347
Pandas_Prompt_B_Radical,6.0,4.037,5.125,3.25,110
Pandas_Prompt_B_Radical,6.0,9.841,6.314,5.5,780
Pandas_Prompt_B_Radical,6.0,5.73,7.05,5.5,170
Pandas_Prompt_B_Radical,6.0,3.518,5.5,5.5,234
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,13
Pandas_Prompt_B_Radical,6.0,1.836,6.689,3.25,528
Pandas_Prompt_B_Radical,6.0,6.076,5.106,7.75,469
Pandas_Prompt_B_Radical,6.0,6.924,4.403,7.75,401
Pandas_Prompt_B_Radical,6.0,5.5,5.5,7.75,164
Pandas_Prompt_B_Radical,6.0,7.482,6.4,1.0,218
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,3.329,4.938,1.0,198
Pandas_Prompt_B_Radical,6.0,8.366,5.5,5.5,150
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,8.971,5.312,5.5,551
Pandas_Prompt_B_Radical,6.0,9.013,5.556,5.5,402
Pandas_Prompt_B_Radical,6.0,8.871,5.827,5.5,605
Pandas_Prompt_B_Radical,6.0,5.5,5.5,1.0,230
Pandas_Prompt_B_Radical,6.0,6.345,5.969,7.75,264
Pandas_Prompt_B_Radical,6.0,3.435,6.625,1.0,95
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,8.167,5.8,7.75,298
Pandas_Prompt_B_Radical,6.0,7.309,6.185,5.5,404
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,4.068,6.604,5.5,615
Pandas_Prompt_B_Radical,6.0,9.995,6.028,5.5,5965
Pandas_Prompt_B_Radical,6.0,5.5,5.828,5.5,1372
Pandas_Prompt_B_Radical,6.0,7.037,5.754,3.25,1441
Pandas_Prompt_B_Radical,6.0,8.256,4.938,5.5,221
Pandas_Prompt_B_Radical,6.0,4.543,5.465,3.25,354
Pandas_Prompt_B_Radical,6.0,9.973,6.058,3.25,5947
Pandas_Prompt_B_Radical,6.0,8.393,5.388,5.5,878
Pandas_Prompt_B_Radical,6.0,9.777,6.243,5.5,1142
Pandas_Prompt_B_Radical,6.0,9.94,5.771,5.5,4578
Pandas_Prompt_B_Radical,6.0,9.815,7.366,7.75,487
Pandas_Prompt_B_Radical,6.0,9.299,6.569,5.5,332
Pandas_Prompt_B_Radical,6.0,7.565,5.631,3.25,194
Pandas_Prompt_B_Radical,6.0,3.909,4.946,3.25,371
Pandas_Prompt_B_Radical,6.0,7.422,5.303,3.25,549
Pandas_Prompt_B_Radical,6.0,9.851,5.837,3.25,1665
Pandas_Prompt_B_Radical,6.0,4.981,5.312,3.25,542
Pandas_Prompt_B_Radical,6.0,2.581,5.312,3.25,405
Pandas_Prompt_B_Radical,6.0,6.841,5.916,3.25,962
Pandas_Prompt_B_Radical,6.0,9.736,5.588,5.5,672
Pandas_Prompt_B_Radical,6.0,9.385,6.074,7.75,1065
Pandas_Prompt_B_Radical,6.0,6.21,6.569,5.5,308
Pandas_Prompt_B_Radical,6.0,9.143,5.857,3.25,1026
Pandas_Prompt_B_Radical,6.0,6.716,5.702,5.5,663
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,8.312,5.5,1.0,289
Pandas_Prompt_B_Radical,6.0,6.41,6.425,5.5,95
Pandas_Prompt_B_Radical,6.0,7.227,5.75,7.75,410
Pandas_Prompt_B_Radical,6.0,7.095,7.047,7.75,326
Pandas_Prompt_B_Radical,6.0,9.707,5.853,5.5,1893
Pandas_Prompt_B_Radical,6.0,6.342,6.175,5.5,215
Pandas_Prompt_B_Radical,6.0,8.162,6.255,5.5,476
Pandas_Prompt_B_Radical,6.0,5.5,5.5,1.0,6
Pandas_Prompt_B_Radical,6.0,5.722,6.647,5.5,355
Pandas_Prompt_B_Radical,6.0,8.345,5.5,7.75,338
Pandas_Prompt_B_Radical,6.0,8.008,7.75,5.5,89
Pandas_Prompt_B_Radical,6.0,9.125,6.8,5.5,270
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,5.5,5.5,10.0,15
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,26
Pandas_Prompt_B_Radical,6.0,3.691,1.9,1.0,209
Pandas_Prompt_B_Radical,6.0,5.5,5.5,1.0,22
Pandas_Prompt_B_Radical,6.0,8.875,7.338,10.0,87
Pandas_Prompt_B_Radical,6.0,6.729,5.5,7.75,29
Pandas_Prompt_B_Radical,6.0,6.729,5.5,7.75,39
Pandas_Prompt_B_Radical,6.0,7.645,5.95,5.5,112
Pandas_Prompt_B_Radical,6.0,9.69,7.165,5.5,273
Pandas_Prompt_B_Radical,6.0,9.047,6.827,1.0,580
Pandas_Prompt_B_Radical,6.0,5.5,5.5,5.5,11
Pandas_Prompt_B_Radical,6.0,5.5,5.5,10.0,2
Pandas_Prompt_B_Radical,6.0,5.5,5.5,10.0,2
Pandas_Prompt_B_Radical,6.0,5.5,5.5,10.0,2
Pandas_Prompt_B_Radical,6.0,5.5,5.5,10.0,2
Pandas_Prompt_B_Radical,6.0,5.5,5.5,10.0,2
Pandas_Prompt_B_Radical,6.0,5.5,5.5,10.0,2
Pandas_Prompt_B_Radical,6.0,5.5,5.5,10.0,2
Pandas_Prompt_B_Radical,6.0,5.5,4.938,5.5,105
Pandas_Prompt_B_Radical,6.0,5.5,5.5,10.0,2
Pandas_Prompt_B_Radical,6.0,6.355,3.7,3.25,223
Pandas_Prompt_B_Radical,6.0,8.167,5.5,7.75,184
Pandas_Prompt_B_Radical,6.0,8.227,5.8,5.5,615
Pandas_Prompt_B_Radical,6.0,8.137,5.612,5.5,568
Pandas_Prompt_B_Radical,6.0,7.557,5.25,3.25,1040
Pandas_Prompt_B_Radical,6.0,9.157,6.058,5.5,204
Pandas_Prompt_B_Radical,6.0,7.309,6.4,7.75,73
Pandas_Prompt_B_Radical,6.0,8.808,6.175,7.75,96
Pandas_Prompt_B_Radical,6.0,6.678,6.344,5.5,489
Pandas_Prompt_B_Radical,6.0,9.633,6.067,5.5,1205
Pandas_Prompt_B_Radical,6.0,9.307,6.474,7.75,466
Pandas_Prompt_B_Radical,6.0,3.368,5.275,5.5,484
Pandas_Prompt_B_Radical,6.0,8.073,5.495,7.75,1116
Pandas_Prompt_B_Radical,6.0,3.97,6.062,5.5,360
Pandas_Prompt_B_Radical,6.0,9.911,5.62,3.25,2909
Pandas_Prompt_B_Radical,6.0,1.718,5.541,7.75,939
Pandas_Prompt_B_Radical,6.0,9.656,5.093,3.25,1661
Pandas_Prompt_B_Radical,6.0,8.074,5.864,3.25,1540
Pandas_Prompt_B_Radical,6.0,6.019,5.5,3.25,333
Pandas_Prompt_B_Radical,6.0,5.384,5.23,1.0,1133
Pandas_Prompt_B_Radical,6.0,6.345,5.959,1.0,946
Pandas_Prompt_B_Radical,6.0,4.168,5.5,3.25,278
Pandas_Prompt_B_Radical,6.0,9.047,5.659,3.25,789
Pandas_Prompt_B_Radical,6.0,4.823,5.506,1.0,1749
Pandas_Prompt_B_Radical,6.0,2.444,5.46,5.5,1134
Pandas_Prompt_B_Radical,6.0,4.699,4.713,3.25,252
Pandas_Prompt_B_Radical,6.0,7.346,5.608,5.5,888
Pandas_Prompt_B_Radical,6.0,4.574,6.25,5.5,177
Pandas_Prompt_B_Radical,6.0,9.881,6.019,5.5,2064
Pandas_Prompt_B_Radical,6.0,8.864,5.59,3.25,392
Pandas_Prompt_B_Radical,6.0,7.916,6.381,5.5,733
Pandas_Prompt_B_Radical,6.0,5.5,6.25,5.5,142
Pandas_Prompt_B_Radical,6.0,8.493,6.85,3.25,108
Pandas_Prompt_B_Radical,6.0,8.493,6.85,3.25,107
Pandas_Prompt_B_Radical,6.0,9.56,6.85,5.5,189
Pandas_Prompt_B_Radical,6.0,9.892,6.271,3.25,1558
Pandas_Prompt_B_Radical,6.0,5.5,5.5,1.0,146
Pandas_Prompt_B_Radical,6.0,7.218,6.368,3.25,177
Pandas_Prompt_B_Radical,6.0,3.981,6.484,3.25,845
Pandas_Prompt_B_Radical,6.0,9.377,5.8,3.25,1423
Pandas_Prompt_B_Radical,6.0,3.552,6.625,5.5,292
Pandas_Prompt_B_Radical,6.0,4.405,3.137,7.75,871
Pandas_Prompt_B_Radical,6.0,9.789,6.405,5.5,482
Pandas_Prompt_B_Radical,6.0,9.19,6.112,5.5,488
Pandas_Prompt_B_Radical,6.0,7.565,5.631,3.25,194
Pandas_Prompt_B_Radical,6.0,5.79,5.684,3.25,1094
Pandas_Prompt_B_Radical,6.0,8.691,5.822,5.5,571
Pandas_Prompt_B_Radical,6.0,9.78,6.062,5.5,1300
Pandas_Prompt_B_Radical,6.0,9.779,5.738,7.75,1379
Pandas_Prompt_B_Radical,6.0,2.219,5.935,5.5,293
Pandas_Prompt_B_Radical,6.0,8.422,5.883,3.25,749
Pandas_Prompt_B_Radical,6.0,4.375,5.082,3.25,677
Pandas_Prompt_B_Radical,6.0,9.222,6.85,5.5,89
Pandas_Prompt_B_Radical,6.0,8.564,5.948,3.25,943
Pandas_Prompt_B_Radical,6.0,9.748,5.539,5.5,2953
Pandas_Prompt_B_Radical,6.0,5.5,5.5,5.5,363
Pandas_Prompt_B_Radical,6.0,9.169,5.547,5.5,1063
Pandas_Prompt_B_Radical,6.0,6.113,7.75,5.5,85
Pandas_Prompt_B_Radical,6.0,7.94,5.5,10.0,187
Pandas_Prompt_B_Radical,6.0,5.5,5.5,5.5,31
Pandas_Prompt_B_Radical,6.0,9.855,6.11,3.25,1091
Pandas_Prompt_B_Radical,6.0,9.347,7.75,1.0,195
Pandas_Prompt_B_Radical,6.0,5.5,5.185,7.75,360
Pandas_Prompt_B_Radical,6.0,3.838,5.589,3.25,501
Pandas_Prompt_B_Radical,6.0,9.768,5.734,5.5,920
Pandas_Prompt_B_Radical,6.0,4.59,5.745,3.25,1299
Pandas_Prompt_B_Radical,6.0,6.729,5.913,3.25,720
Pandas_Prompt_B_Radical,6.0,9.611,5.761,7.75,2520
Pandas_Prompt_B_Radical,6.0,9.842,6.215,3.25,1475
Pandas_Prompt_B_Radical,6.0,9.772,5.521,5.5,1408
Pandas_Prompt_B_Radical,6.0,9.567,5.74,5.5,1442
Pandas_Prompt_B_Radical,6.0,7.719,5.372,3.25,1794
Pandas_Prompt_B_Radical,6.0,6.986,5.347,3.25,1269
Pandas_Prompt_B_Radical,6.0,5.5,5.5,5.5,155
Pandas_Prompt_B_Radical,6.0,7.03,5.694,5.5,114
Pandas_Prompt_B_Radical,6.0,7.397,6.275,7.75,279
Pandas_Prompt_B_Radical,6.0,8.756,5.457,5.5,379
Pandas_Prompt_B_Radical,6.0,4.26,6.4,1.0,112
Pandas_Prompt_B_Radical,6.0,9.73,6.766,3.25,1280
Pandas_Prompt_B_Radical,6.0,9.4,5.999,3.25,1426
Pandas_Prompt_B_Radical,6.0,9.528,5.904,3.25,912
Pandas_Prompt_B_Radical,6.0,7.798,7.3,1.0,92
Pandas_Prompt_B_Radical,6.0,5.982,5.825,3.25,622
Pandas_Prompt_B_Radical,6.0,9.907,5.867,7.75,2484
Pandas_Prompt_B_Radical,6.0,2.956,5.374,3.25,709
Pandas_Prompt_B_Radical,6.0,8.147,6.108,5.5,1324
Pandas_Prompt_B_Radical,6.0,6.292,5.5,3.25,153
Pandas_Prompt_B_Radical,6.0,9.954,6.439,7.75,1707
Pandas_Prompt_B_Radical,6.0,8.517,6.475,3.25,145
Pandas_Prompt_B_Radical,6.0,9.963,5.955,7.75,2580
Pandas_Prompt_B_Radical,6.0,7.642,5.982,3.25,1078
Pandas_Prompt_B_Radical,6.0,5.5,5.5,10.0,4
Pandas_Prompt_B_Radical,6.0,5.5,5.5,5.5,69
Pandas_Prompt_B_Radical,6.0,6.729,5.918,3.25,518
Pandas_Prompt_B_Radical,6.0,8.733,6.216,5.5,411
Pandas_Prompt_B_Radical,6.0,8.811,6.115,3.25,656
Pandas_Prompt_B_Radical,6.0,4.168,5.5,3.25,108
Pandas_Prompt_B_Radical,6.0,5.5,4.375,1.0,82
Pandas_Prompt_B_Radical,6.0,5.5,5.5,10.0,19
Pandas_Prompt_B_Radical,6.0,6.981,5.95,7.75,136
Pandas_Prompt_B_Radical,6.0,5.5,5.5,3.25,152
Pandas_Prompt_B_Radical,6.0,4.489,6.85,3.25,337
Pandas_Prompt_B_Radical,6.0,8.943,6.449,3.25,546
Pandas_Prompt_B_Radical,6.0,8.433,6.338,3.25,796
Pandas_Prompt_B_Radical,6.0,9.376,6.25,5.5,2258
Pandas_Prompt_B_Radical,6.0,7.482,6.55,7.75,239
Pandas_Prompt_B_Radical,6.0,4.375,3.981,5.5,349
Pandas_Prompt_B_Radical,6.0,5.5,5.5,3.25,193
Pandas_Prompt_B_Radical,6.0,7.945,5.689,3.25,447
Pandas_Prompt_B_Radical,6.0,6.518,6.85,5.5,89
Pandas_Prompt_B_Radical,6.0,9.927,6.196,7.75,3382
Pandas_Prompt_B_Radical,6.0,8.861,5.67,5.5,862
Pandas_Prompt_B_Radical,6.0,9.761,6.009,3.25,1644
Pandas_Prompt_B_Radical,6.0,9.41,7.39,5.5,349
Pandas_Prompt_B_Radical,6.0,8.91,6.786,5.5,543
Pandas_Prompt_B_Radical,6.0,6.832,4.756,3.25,1005
Pandas_Prompt_B_Radical,6.0,6.78,6.665,5.5,425
Pandas_Prompt_B_Radical,6.0,7.653,7.75,5.5,83
Pandas_Prompt_B_Radical,6.0,5.847,5.5,5.5,111
Pandas_Prompt_B_Radical,6.0,7.482,7.75,5.5,127
Pandas_Prompt_B_Radical,6.0,5.5,5.5,1.0,302
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,13
Pandas_Prompt_B_Radical,6.0,8.074,7.607,3.25,111
Pandas_Prompt_B_Radical,6.0,6.256,5.5,3.25,115
Pandas_Prompt_B_Radical,6.0,3.531,6.273,3.25,174
Pandas_Prompt_B_Radical,6.0,7.565,5.631,3.25,194
Pandas_Prompt_B_Radical,6.0,7.717,6.625,10.0,7
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,13
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,13
Pandas_Prompt_B_Radical,6.0,6.807,5.354,1.0,536
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,13
Pandas_Prompt_B_Radical,6.0,9.309,6.595,5.5,221
Pandas_Prompt_B_Radical,6.0,9.057,6.625,3.25,249
Pandas_Prompt_B_Radical,6.0,3.875,3.25,5.5,219
Pandas_Prompt_B_Radical,6.0,7.353,5.612,7.75,327
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,14
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,13
Pandas_Prompt_B_Radical,6.0,7.125,5.641,1.0,101
Pandas_Prompt_B_Radical,6.0,7.125,5.5,5.5,223
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,13
Pandas_Prompt_B_Radical,6.0,9.679,6.143,5.5,626
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,13
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,13
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,13
Pandas_Prompt_B_Radical,6.0,5.046,5.425,1.0,226
Pandas_Prompt_B_Radical,6.0,6.737,5.99,3.25,412
Pandas_Prompt_B_Radical,6.0,4.592,6.009,5.5,1571
Pandas_Prompt_B_Radical,6.0,1.34,5.652,3.25,676
Pandas_Prompt_B_Radical,6.0,6.722,5.725,7.75,317
Pandas_Prompt_B_Radical,6.0,7.768,6.35,5.5,394
Pandas_Prompt_B_Radical,6.0,9.712,5.739,3.25,888
Pandas_Prompt_B_Radical,6.0,7.218,5.545,3.25,647
Pandas_Prompt_B_Radical,6.0,8.911,5.877,3.25,686
Pandas_Prompt_B_Radical,6.0,8.843,5.921,3.25,458
Pandas_Prompt_B_Radical,6.0,6.242,5.602,3.25,1127
Pandas_Prompt_B_Radical,6.0,6.549,5.906,3.25,1627
Pandas_Prompt_B_Radical,6.0,4.636,5.248,3.25,979
Pandas_Prompt_B_Radical,6.0,9.75,6.152,3.25,924
Pandas_Prompt_B_Radical,6.0,9.716,6.075,5.5,2447
Pandas_Prompt_B_Radical,6.0,9.201,5.819,3.25,633
Pandas_Prompt_B_Radical,6.0,9.664,6.195,5.5,1060
Pandas_Prompt_B_Radical,6.0,8.137,5.95,5.5,230
Pandas_Prompt_B_Radical,6.0,6.895,6.494,7.75,964
Pandas_Prompt_B_Radical,6.0,7.482,6.4,10.0,13
Pandas_Prompt_B_Radical,6.0,9.963,5.773,7.75,2818
Pandas_Prompt_B_Radical,6.0,9.133,5.781,5.5,1284
Pandas_Prompt_B_Radical,6.0,9.301,5.5,5.5,792
Pandas_Prompt_B_Radical,6.0,9.033,6.985,1.0,279
Pandas_Prompt_B_Radical,6.0,2.349,6.25,1.0,340
Pandas_Prompt_B_Radical,6.0,8.973,6.35,3.25,810
Pandas_Prompt_B_Radical,6.0,9.404,6.154,7.75,565
Pandas_Prompt_B_Radical,6.0,8.197,5.587,5.5,337
Pandas_Prompt_B_Radical,6.0,5.5,5.5,5.5,63
Pandas_Prompt_B_Radical,6.0,8.63,6.675,5.5,280
Pandas_Prompt_B_Radical,6.0,9.93,5.891,7.75,2003
Pandas_Prompt_B_Radical,6.0,9.499,4.735,5.5,296
Pandas_Prompt_B_Radical,6.0,9.133,6.013,5.5,993
Pandas_Prompt_B_Radical,6.0,6.625,6.136,5.5,504
Pandas_Prompt_B_Radical,6.0,5.5,6.4,5.5,28
Pandas_Prompt_B_Radical,6.0,5.5,5.725,5.5,176
Pandas_Prompt_B_Radical,6.0,4.362,4.738,7.75,820
Pandas_Prompt_B_Radical,6.0,3.97,6.464,5.5,72
Pandas_Prompt_B_Radical,6.0,3.355,5.018,1.0,141
Pandas_Prompt_B_Radical,6.0,4.413,4.713,1.0,130
Pandas_Prompt_B_Radical,6.0,6.572,6.4,5.5,58
Pandas_Prompt_B_Radical,7.0,9.316,7.131,7.75,134
Pandas_Prompt_B_Radical,7.0,9.603,6.953,7.75,290
Pandas_Prompt_B_Radical,7.0,5.773,5.118,5.5,1750
Pandas_Prompt_B_Radical,7.0,9.435,5.42,7.75,786
Pandas_Prompt_B_Radical,7.0,7.935,6.438,1.0,143
Pandas_Prompt_B_Radical,7.0,5.21,6.593,3.25,286
Pandas_Prompt_B_Radical,7.0,6.583,5.5,5.5,307
Pandas_Prompt_B_Radical,7.0,7.798,3.25,1.0,161
Pandas_Prompt_B_Radical,7.0,7.397,5.8,7.75,233
Pandas_Prompt_B_Radical,7.0,7.935,6.625,1.0,162
Pandas_Prompt_B_Radical,7.0,9.487,6.464,7.75,541
Pandas_Prompt_B_Radical,7.0,8.693,7.262,10.0,83
Pandas_Prompt_B_Radical,7.0,9.52,5.202,7.75,373
Pandas_Prompt_B_Radical,7.0,9.355,5.989,5.5,406
Pandas_Prompt_B_Radical,7.0,9.039,6.895,7.75,213
Pandas_Prompt_B_Radical,7.0,8.892,7.075,7.75,811
Pandas_Prompt_B_Radical,7.0,9.617,6.175,7.75,337
Pandas_Prompt_B_Radical,7.0,7.723,7.45,7.75,91
Pandas_Prompt_B_Radical,7.0,5.953,4.938,1.0,137
Pandas_Prompt_B_Radical,7.0,8.669,7.143,5.5,903
Pandas_Prompt_B_Radical,7.0,9.084,5.837,3.25,706
Pandas_Prompt_B_Radical,7.0,9.131,7.3,10.0,96
Pandas_Prompt_B_Radical,7.0,9.067,6.432,1.0,458
Pandas_Prompt_B_Radical,7.0,8.609,6.55,7.75,364
Pandas_Prompt_B_Radical,7.0,8.805,8.2,10.0,46
Pandas_Prompt_B_Radical,7.0,9.002,4.578,7.75,879
Pandas_Prompt_B_Radical,7.0,5.987,6.1,5.5,391
Pandas_Prompt_B_Radical,7.0,7.792,7.262,10.0,69
Pandas_Prompt_B_Radical,7.0,9.221,6.78,7.75,493
Pandas_Prompt_B_Radical,7.0,9.177,7.463,5.5,429
Pandas_Prompt_B_Radical,7.0,9.654,6.4,7.75,268
Pandas_Prompt_B_Radical,7.0,9.316,5.714,3.25,142
Pandas_Prompt_B_Radical,7.0,8.909,6.323,3.25,438
Pandas_Prompt_B_Radical,7.0,6.518,6.85,5.5,118
Pandas_Prompt_B_Radical,7.0,8.693,7.0,7.75,130
Pandas_Prompt_B_Radical,7.0,5.5,5.875,5.5,118
Pandas_Prompt_B_Radical,7.0,9.26,6.084,7.75,480
Pandas_Prompt_B_Radical,7.0,7.93,6.874,7.75,234
Pandas_Prompt_B_Radical,7.0,8.408,6.22,5.5,359
Pandas_Prompt_B_Radical,7.0,8.693,7.075,7.75,92
